[2017-01-19 22:28:30,577]-[AWT-EventQueue-0] INFO  wycc  - Select file csv
[2017-01-25 21:36:21,185]-[AWT-EventQueue-0] INFO  wycc  - Row : 0 Column : 19 value : TOTAL GLOBAL WYCC
[2017-01-25 21:49:58,631]-[AWT-EventQueue-0] INFO  wycc  - Select file csv
[2017-01-25 21:49:58,742]-[AWT-EventQueue-0] INFO  file  - Création fileChooser
[2017-01-25 21:49:58,745]-[AWT-EventQueue-0] INFO  file  - showOpenFileDialog.setDialogTitle
[2017-01-25 21:50:10,291]-[AWT-EventQueue-0] INFO  org.hibernate.Version  - HHH000412: Hibernate Core {5.2.6.Final}
[2017-01-25 21:50:10,296]-[AWT-EventQueue-0] INFO  org.hibernate.cfg.Environment  - HHH000206: hibernate.properties not found
[2017-01-25 21:50:10,974]-[AWT-EventQueue-0] INFO  org.hibernate.annotations.common.Version  - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
[2017-01-25 21:50:11,341]-[AWT-EventQueue-0] WARN  org.hibernate.orm.connections.pooling  - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
[2017-01-25 21:50:11,351]-[AWT-EventQueue-0] INFO  org.hibernate.orm.connections.pooling  - HHH10001005: using driver [org.h2.Driver] at URL [jdbc:h2:./db/wyccdb]
[2017-01-25 21:50:11,353]-[AWT-EventQueue-0] INFO  org.hibernate.orm.connections.pooling  - HHH10001001: Connection properties: {user=wycc, password=****}
[2017-01-25 21:50:11,354]-[AWT-EventQueue-0] INFO  org.hibernate.orm.connections.pooling  - HHH10001003: Autocommit mode: false
[2017-01-25 21:50:11,365]-[AWT-EventQueue-0] INFO  org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl  - HHH000115: Hibernate connection pool size: 1 (min=1)
[2017-01-25 21:51:11,912]-[AWT-EventQueue-0] INFO  wycc  - Select file csv
[2017-01-25 21:51:12,052]-[AWT-EventQueue-0] INFO  file  - Création fileChooser
[2017-01-25 21:51:12,055]-[AWT-EventQueue-0] INFO  file  - showOpenFileDialog.setDialogTitle
[2017-01-25 21:51:23,143]-[AWT-EventQueue-0] INFO  org.hibernate.Version  - HHH000412: Hibernate Core {5.2.6.Final}
[2017-01-25 21:51:23,153]-[AWT-EventQueue-0] INFO  org.hibernate.cfg.Environment  - HHH000206: hibernate.properties not found
[2017-01-25 21:51:23,949]-[AWT-EventQueue-0] INFO  org.hibernate.annotations.common.Version  - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
[2017-01-25 21:51:24,387]-[AWT-EventQueue-0] WARN  org.hibernate.orm.connections.pooling  - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
[2017-01-25 21:51:24,418]-[AWT-EventQueue-0] INFO  org.hibernate.orm.connections.pooling  - HHH10001005: using driver [org.h2.Driver] at URL [jdbc:h2:./db/wyccdb]
[2017-01-25 21:51:24,420]-[AWT-EventQueue-0] INFO  org.hibernate.orm.connections.pooling  - HHH10001001: Connection properties: {user=wycc, password=****}
[2017-01-25 21:51:24,420]-[AWT-EventQueue-0] INFO  org.hibernate.orm.connections.pooling  - HHH10001003: Autocommit mode: false
[2017-01-25 21:51:24,431]-[AWT-EventQueue-0] INFO  org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl  - HHH000115: Hibernate connection pool size: 1 (min=1)
[2017-01-25 21:51:25,240]-[AWT-EventQueue-0] INFO  org.hibernate.dialect.Dialect  - HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
[2017-01-25 22:14:39,072]-[AWT-EventQueue-0] INFO  wycc  - Select file csv
[2017-01-25 22:14:39,237]-[AWT-EventQueue-0] INFO  file  - Création fileChooser
[2017-01-25 22:14:39,243]-[AWT-EventQueue-0] INFO  file  - showOpenFileDialog.setDialogTitle
[2017-01-25 22:14:48,713]-[AWT-EventQueue-0] INFO  org.hibernate.Version  - HHH000412: Hibernate Core {5.2.6.Final}
[2017-01-25 22:14:48,719]-[AWT-EventQueue-0] INFO  org.hibernate.cfg.Environment  - HHH000206: hibernate.properties not found
[2017-01-25 22:14:49,476]-[AWT-EventQueue-0] INFO  org.hibernate.annotations.common.Version  - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
[2017-01-25 22:14:49,882]-[AWT-EventQueue-0] WARN  org.hibernate.orm.connections.pooling  - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
[2017-01-25 22:14:49,899]-[AWT-EventQueue-0] INFO  org.hibernate.orm.connections.pooling  - HHH10001005: using driver [org.h2.Driver] at URL [jdbc:h2:./db/wyccdb]
[2017-01-25 22:14:49,903]-[AWT-EventQueue-0] INFO  org.hibernate.orm.connections.pooling  - HHH10001001: Connection properties: {user=wycc, password=****}
[2017-01-25 22:14:49,904]-[AWT-EventQueue-0] INFO  org.hibernate.orm.connections.pooling  - HHH10001003: Autocommit mode: false
[2017-01-25 22:14:49,920]-[AWT-EventQueue-0] INFO  org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl  - HHH000115: Hibernate connection pool size: 1 (min=1)
[2017-01-25 22:14:50,674]-[AWT-EventQueue-0] INFO  org.hibernate.dialect.Dialect  - HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
[2017-01-25 22:14:53,501]-[AWT-EventQueue-0] INFO  org.hibernate.orm.connections.access  - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@7730002c] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
[2017-01-25 22:14:53,528]-[AWT-EventQueue-0] INFO  org.hibernate.orm.connections.access  - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@7d56a37a] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
[2017-01-25 22:14:53,613]-[AWT-EventQueue-0] INFO  org.hibernate.tool.schema.internal.SchemaCreatorImpl  - HHH000476: Executing import script 'org.hibernate.tool.schema.internal.exec.ScriptSourceInputNonExistentImpl@6bb8d87a'
[2017-01-25 22:15:14,786]-[AWT-EventQueue-0] INFO  wycc  - Row : 0 Column : 19 value : TOTAL GLOBAL WYCC
[2017-01-25 22:15:26,689]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:28,700]-[AWT-EventQueue-0] INFO  wycc  - 67079.68759772876
[2017-01-25 22:15:30,338]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:31,352]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:32,308]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:33,442]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:34,310]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:35,208]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:36,130]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:36,997]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:37,752]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:38,561]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:39,293]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:40,227]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:40,913]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:41,621]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:42,500]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:43,252]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:44,166]-[AWT-EventQueue-0] INFO  wycc  - 33.198904109589044
[2017-01-25 22:15:45,020]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:45,786]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:46,899]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:47,528]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:48,281]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:48,878]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:49,241]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:49,841]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:51,241]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,779]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,781]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,783]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,786]-[AWT-EventQueue-0] INFO  wycc  - 9841.75
[2017-01-25 22:15:58,790]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,791]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,792]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,794]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,796]-[AWT-EventQueue-0] INFO  wycc  - 74780.360276136
[2017-01-25 22:15:58,798]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,800]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,803]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,805]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,807]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,808]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,811]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,813]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,816]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,818]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,821]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,825]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,827]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,829]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,831]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,834]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,836]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,838]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,840]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,842]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,844]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,846]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,848]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,851]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,853]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,855]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,857]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,859]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,860]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,862]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,864]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,866]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,868]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,870]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,872]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,873]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,875]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,876]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,877]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,878]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,880]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,882]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,883]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,885]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,886]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,888]-[AWT-EventQueue-0] INFO  wycc  - 0.0
[2017-01-25 22:15:58,890]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,891]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,893]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,895]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,896]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,899]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,900]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,902]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,904]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,906]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,907]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,910]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,912]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,915]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,917]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,918]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,919]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,921]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,923]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,925]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,927]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,929]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,932]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,935]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,938]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,940]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,941]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:15:58,943]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:02,960]-[AWT-EventQueue-0] INFO  wycc  - Row : 1 Column : 0 value : Client:
[2017-01-25 22:16:02,965]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:02,967]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:02,974]-[AWT-EventQueue-0] INFO  wycc  - Row : 1 Column : 3 value : UVEA MARINE SERVICES
[2017-01-25 22:16:02,978]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:02,979]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:02,984]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:02,987]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:02,989]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:02,991]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:02,993]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:02,994]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:02,996]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,004]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,005]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,009]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,015]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,021]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,023]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,025]-[AWT-EventQueue-0] INFO  wycc  - Row : 1 Column : 19 value : TOTAL WYCC
[2017-01-25 22:16:03,030]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,032]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,033]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,036]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,039]-[AWT-EventQueue-0] INFO  wycc  - 271194.0258461545
[2017-01-25 22:16:03,041]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,044]-[AWT-EventQueue-0] INFO  wycc  - 27109.367163076804
[2017-01-25 22:16:03,046]-[AWT-EventQueue-0] INFO  wycc  - 265760.00990769215
[2017-01-25 22:16:03,047]-[AWT-EventQueue-0] INFO  wycc  - 239184.10891692172
[2017-01-25 22:16:03,051]-[AWT-EventQueue-0] INFO  wycc  - 248751.40927360236
[2017-01-25 22:16:03,053]-[AWT-EventQueue-0] INFO  wycc  - 8690.0
[2017-01-25 22:16:03,056]-[AWT-EventQueue-0] INFO  wycc  - 257441.3692736025
[2017-01-25 22:16:03,058]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,063]-[AWT-EventQueue-0] INFO  wycc  - 64889.33143334606
[2017-01-25 22:16:03,066]-[AWT-EventQueue-0] INFO  wycc  - 2190.356164383561
[2017-01-25 22:16:03,069]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,071]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,073]-[AWT-EventQueue-0] INFO  wycc  - 67079.68759772876
[2017-01-25 22:16:03,075]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,078]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,091]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,093]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,094]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,096]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,098]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,100]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,102]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,103]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,105]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,108]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,112]-[AWT-EventQueue-0] INFO  wycc  - 33.198904109589044
[2017-01-25 22:16:03,114]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,116]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,118]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,120]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,123]-[AWT-EventQueue-0] INFO  wycc  - 9841.75
[2017-01-25 22:16:03,125]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,127]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,129]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,132]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,134]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,136]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,138]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,141]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,143]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,145]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,148]-[AWT-EventQueue-0] INFO  wycc  - 2649.318859079997
[2017-01-25 22:16:03,151]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,154]-[AWT-EventQueue-0] INFO  wycc  - 2649.318859079997
[2017-01-25 22:16:03,155]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,157]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,159]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,164]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,166]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,168]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,170]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,173]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,179]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,181]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,185]-[AWT-EventQueue-0] INFO  wycc  - 19672.909549742417
[2017-01-25 22:16:03,195]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,200]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,201]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,203]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,204]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,206]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,208]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,209]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,211]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,212]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,214]-[AWT-EventQueue-0] INFO  wycc  - 18837.077723793427
[2017-01-25 22:16:03,217]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,219]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,220]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,222]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,223]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,225]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,226]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,227]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,229]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,230]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,234]-[AWT-EventQueue-0] INFO  wycc  - 33621.05414352015
[2017-01-25 22:16:03,243]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,245]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,246]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,248]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,250]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,252]-[AWT-EventQueue-0] INFO  wycc  - 0.0
[2017-01-25 22:16:03,254]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,255]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,256]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,258]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,260]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,262]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,264]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,266]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,268]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,269]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,272]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,276]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-25 22:16:03,285]-[AWT-EventQueue-0] INFO  wycc  - nothing
